borough,neighborhood,bin,numfloors,house_number,street_name,full_street_name,zipcode,full_address,streetview_image_usable_flag,streetview_stairs_detected,streetview_gate_detected,streetview_ramp_or_barrier_detected,streetview_amr_can_reach_door_flag,car_ai_penalty_s,car_streetview_stairs_present_R,car_streetview_gate_present_R,car_streetview_ramp_or_barrier_present_R,car_streetview_access_barrier_score_R,amr_streetview_stairs_present_R,amr_streetview_gate_present_R,amr_streetview_ramp_or_barrier_present_R,amr_streetview_access_barrier_score_R,streetview_access_barrier_score_R
Manhattan,Midtown-Times Square,1024915,3.0,215.0,58,W  58 ST,10019.0,215 W  58 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1015010,6.0,107.0,25,W  25 ST,10001.0,107 W  25 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015504,11.0,18.0,21,W  21 ST,10010.0,18 W  21 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1025451,42.0,300.0,57,W  57 ST,10019.0,300 W  57 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1012380,1.0,547.0,25,W  25 ST,10001.0,547 W  25 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031032,5.0,312.0,76,W  76 ST,10023.0,312 W  76 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1016180,5.0,34.0,20,E  20 ST,10003.0,34 E  20 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1015456,11.0,10.0,19,W  19 ST,10011.0,10 W  19 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031050,4.0,323.0,76,W  76 ST,10023.0,323 W  76 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1031765,8.0,102.0,80,W  80 ST,10024.0,102 W  80 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1026854,5.0,853.0,9,9 AVE,10019.0,853 9 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031186,3.0,14.0,83,W  83 ST,10024.0,14 W  83 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015398,12.0,20.0,17,W  17 ST,10011.0,20 W  17 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1016245,6.0,19.0,21,E  21 ST,10010.0,19 E  21 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1027184,,,,,,,True,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1027019,5.0,544.0,49,W  49 ST,10019.0,544 W  49 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1012394,1.0,293.0,10,10 AVE,10001.0,293 10 AVE,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1019505,5.0,225.0,14,E  14 ST,10003.0,225 E  14 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1014429,23.0,462.0,7,7 AVE,10018.0,462 7 AVE,False,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1016084,12.0,15.0,16,E  16 ST,10003.0,15 E  16 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1030168,4.0,160.0,76,W  76 ST,10023.0,160 W  76 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side-Lincoln Square,1028619,29.0,12.0,72,W  72 ST,10023.0,12 W  72 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1012991,5.0,408.0,39,W  39 ST,10018.0,408 W  39 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031606,5.0,,,,,,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1031554,4.0,43.0,89,W  89 ST,10024.0,43 W  89 ST,True,True,False,True,False,30,1,0,1,0.6666666666666666,1,0,1,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031164,4.0,61.0,82,W  82 ST,10024.0,61 W  82 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1016209,3.0,41.0,20,E  20 ST,10003.0,41 E  20 ST,True,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1023740,12.0,180.0,58,W  58 ST,10019.0,180 W  58 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1030384,4.0,252.0,71,W  71 ST,10023.0,252 W  71 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1013656,4.0,,,,,,True,False,False,True,True,10,0,0,1,0.3333333333333333,0,0,1,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1026450,2.0,415.0,45,W  45 ST,10036.0,415 W  45 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015762,,,,,,,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1015699,4.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1014078,5.0,218.0,22,W  22 ST,10011.0,218 W  22 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1017925,3.0,145.0,19,E  19 ST,10003.0,145 E  19 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015828,16.0,22.0,32,W  32 ST,10001.0,22 W  32 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026432,4.0,443.0,44,W  44 ST,10036.0,443 W  44 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1014294,4.0,200.0,30,W  30 ST,10001.0,200 W  30 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1024841,5.0,240.0,54,W  54 ST,10019.0,240 W  54 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1030444,17.0,,,,,,True,False,False,True,True,10,0,0,1,0.3333333333333333,0,0,1,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1026809,6.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026389,3.0,413.0,43,W  43 ST,10036.0,413 W  43 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031154,4.0,74.0,82,W  82 ST,10024.0,74 W  82 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1031784,4.0,158.0,80,W  80 ST,10024.0,158 W  80 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015402,5.0,36.0,17,W  17 ST,10011.0,36 W  17 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1030889,5.0,202.0,78,W  78 ST,10024.0,202 W  78 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031574,4.0,12.0,90,W  90 ST,10024.0,12 W  90 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1016034,23.0,1040.0,OF THE AMERICAS,AVE OF THE AMERICAS,10018.0,1040 AVE OF THE AMERICAS,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1018151,4.0,138.0,27,E  27 ST,10016.0,138 E  27 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026056,5.0,312.0,58,W  58 ST,10019.0,312 W  58 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown-Times Square,1014496,7.0,269.0,39,W  39 ST,10018.0,269 W  39 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026402,6.0,451.0,44,W  44 ST,10036.0,451 W  44 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1017827,4.0,130.0,17,E  17 ST,10003.0,130 E  17 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015570,6.0,,,,,,False,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1014657,3.0,101.0,17,W  17 ST,10011.0,101 W  17 ST,True,False,False,True,True,10,0,0,1,0.3333333333333333,0,0,1,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1027069,8.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1018024,5.0,162.0,23,E  23 ST,10010.0,162 E  23 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015536,7.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1014138,5.0,266.0,23,W  23 ST,10011.0,266 W  23 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1030950,4.0,332.0,71,W  71 ST,10023.0,332 W  71 ST,True,True,True,True,False,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Chelsea-Hudson Yards,1012551,1.0,456.0,18,W  18 ST,10011.0,456 W  18 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown-Times Square,1014472,12.0,584.0,8,8 AVE,10018.0,584 8 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031593,4.0,36.0,90,W  90 ST,10024.0,36 W  90 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1013621,4.0,543.0,8,8 AVE,10018.0,543 8 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013886,6.0,264.0,19,W  19 ST,10011.0,264 W  19 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026920,22.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013850,5.0,241.0,17,W  17 ST,10011.0,241 W  17 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1028677,5.0,24.0,74,W  74 ST,10023.0,24 W  74 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031217,5.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1026926,1.0,599.0,10,10 AVE,10036.0,599 10 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031356,4.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1012663,4.0,491.0,22,W  22 ST,10011.0,491 W  22 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1014401,4.0,243.0,34,W  34 ST,10001.0,243 W  34 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1030419,7.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1025040,5.0,666.0,9,9 AVE,10036.0,666 9 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1030943,7.0,346.0,71,W  71 ST,10023.0,346 W  71 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1025021,3.0,342.0,46,W  46 ST,10036.0,342 W  46 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1014776,13.0,128.0,22,W  22 ST,10011.0,128 W  22 ST,True,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026660,4.0,718.0,10,10 AVE,10019.0,718 10 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1016178,7.0,40.0,20,E  20 ST,10003.0,40 E  20 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1012301,4.0,530.0,21,W  21 ST,10011.0,530 W  21 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1017880,4.0,,,,,,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1028718,5.0,12.0,75,W  75 ST,10023.0,12 W  75 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Gramercy,1019501,5.0,207.0,14,E  14 ST,10003.0,207 E  14 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1015493,6.0,17.0,20,W  20 ST,10011.0,17 W  20 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1025223,5.0,772.0,9,9 AVE,10019.0,772 9 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013586,4.0,472.0,9,9 AVE,10018.0,472 9 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1014491,20.0,270.0,39,W  39 ST,10018.0,270 W  39 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1030122,4.0,137.0,75,W  75 ST,10023.0,137 W  75 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1016900,16.0,23.0,28,E  28 ST,10016.0,23 E  28 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031183,3.0,4.0,83,W  83 ST,10024.0,4 W  83 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031069,4.0,300.0,77,W  77 ST,10024.0,300 W  77 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side-Lincoln Square,1030520,5.0,236.0,73,W  73 ST,10023.0,236 W  73 ST,True,False,False,True,True,10,0,0,1,0.3333333333333333,0,0,1,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side-Lincoln Square,1030533,5.0,272.0,73,W  73 ST,10023.0,272 W  73 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031717,3.0,23.0,95,W  95 ST,10025.0,23 W  95 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1013222,4.0,308.0,20,W  20 ST,10011.0,308 W  20 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side-Lincoln Square,1027084,13.0,524.0,59,W  59 ST,10019.0,524 W  59 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1019535,5.0,175.0,3,3 AVE,10003.0,175 3 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015877,13.0,358.0,5,5 AVE,10001.0,358 5 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1014585,7.0,114.0,17,W  17 ST,10011.0,114 W  17 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1017943,4.0,10.0,GRAMERCY,GRAMERCY PARK S,10003.0,10 GRAMERCY PARK S,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side-Lincoln Square,1030543,,251.0,73,W  73 ST,10023.0,251 W  73 ST,True,True,True,False,True,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031412,4.0,12.0,87,W  87 ST,10024.0,12 W  87 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1014748,3.0,,,,,,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1025172,5.0,748.0,9,9 AVE,10019.0,748 9 AVE,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1014794,10.0,147.0,22,W  22 ST,10011.0,147 W  22 ST,True,False,False,True,True,10,0,0,1,0.3333333333333333,0,0,1,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1012550,3.0,436.0,18,W  18 ST,10011.0,436 W  18 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1012401,6.0,544.0,27,W  27 ST,10001.0,544 W  27 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015120,4.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1029888,4.0,244.0,COLUMBUS,COLUMBUS AVE,10023.0,244 COLUMBUS AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013367,5.0,340.0,23,W  23 ST,10011.0,340 W  23 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1017591,5.0,265.0,MADISON,MADISON AVE,10016.0,265 MADISON AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031652,4.0,34.0,94,W  94 ST,10025.0,34 W  94 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1024799,3.0,1628.0,BROADWAY,BROADWAY,10019.0,1628 BROADWAY,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1029955,4.0,148.0,73,W  73 ST,10023.0,148 W  73 ST,True,True,True,True,False,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Midtown-Times Square,1014468,16.0,262.0,38,W  38 ST,10018.0,262 W  38 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015769,5.0,20.0,30,W  30 ST,10001.0,20 W  30 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1017123,5.0,209.0,MADISON,MADISON AVE,10016.0,209 MADISON AVE,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1013352,4.0,331.0,22,W  22 ST,10011.0,331 W  22 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1014479,5.0,221.0,38,W  38 ST,10018.0,221 W  38 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1028257,5.0,18.0,68,W  68 ST,10023.0,18 W  68 ST,True,True,True,True,False,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Midtown-Times Square,1023462,14.0,140.0,57,W  57 ST,10019.0,140 W  57 ST,True,False,True,True,False,25,0,1,1,0.6666666666666666,0,1,1,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1017003,11.0,5.0,31,E  31 ST,10016.0,5 E  31 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013477,4.0,,,,,,True,True,True,True,True,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Gramercy,1019521,14.0,210.0,15,E  15 ST,10003.0,210 E  15 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1014057,5.0,260.0,21,W  21 ST,10011.0,260 W  21 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1026927,5.0,601.0,10,10 AVE,10036.0,601 10 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1018045,3.0,149.0,23,E  23 ST,10010.0,149 E  23 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026620,5.0,436.0,49,W  49 ST,10019.0,436 W  49 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1014732,8.0,106.0,20,W  20 ST,10011.0,106 W  20 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026047,5.0,880.0,9,9 AVE,10019.0,880 9 AVE,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Gramercy,1019504,5.0,223.0,14,E  14 ST,10003.0,223 E  14 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1018115,7.0,160.0,26,E  26 ST,10010.0,160 E  26 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1025035,4.0,370.0,46,W  46 ST,10036.0,370 W  46 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1020492,4.0,354.0,19,E  19 ST,10003.0,354 E  19 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1015544,7.0,36.0,22,W  22 ST,10010.0,36 W  22 ST,False,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031525,4.0,46.0,89,W  89 ST,10024.0,46 W  89 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Gramercy,1019663,5.0,210.0,23,E  23 ST,10010.0,210 E  23 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1028251,11.0,48.0,68,W  68 ST,10023.0,48 W  68 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1025390,6.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1012261,1.0,,,,,,False,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015413,10.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1030554,4.0,275.0,73,W  73 ST,10023.0,275 W  73 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1030271,3.0,129.0,78,W  78 ST,10024.0,129 W  78 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1020544,6.0,305.0,21,E  21 ST,10010.0,305 E  21 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1013822,6.0,248.0,17,W  17 ST,10011.0,248 W  17 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031159,5.0,66.0,82,W  82 ST,10024.0,66 W  82 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
